time,id,room,mac_addr,status,power[W],ble_rssi,node_rssi
2026-03-28 15:48:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 15:48:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 15:51:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-74,-96
2026-03-28 15:51:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 15:51:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 15:54:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-79,-92
2026-03-28 15:54:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 15:54:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 15:57:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-77,-94
2026-03-28 15:57:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 15:57:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 16:00:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-72,-92
2026-03-28 16:00:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 16:00:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 16:03:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-80,-94
2026-03-28 16:03:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 16:03:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 16:06:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-73,-94
2026-03-28 16:06:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 16:06:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 16:09:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,OFFLINE,13.3,-74,-90
2026-03-28 16:09:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 16:09:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 16:12:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-75,-94
2026-03-28 16:12:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 16:12:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
2026-03-28 16:15:00,HOSP-0001,Room_301_Bed_A,f0:9e:9e:9e:29:16,NODE_WEAK,13.3,-73,-92
2026-03-28 16:15:00,HOSP-0001,Room_301_Bed_B,f0:9e:9e:9c:e0:3a,OFFLINE,0,-99,-91
2026-03-28 16:15:00,HOSP-0001,Room_302_Bed_A,f0:9e:9e:9e:07:7e,OFFLINE,12.8,-96,-93
